feedback_id,run_id,timestamp,agent_id,user_feedback,feedback_score,feedback_comment
feedback_000199,run_000217_ee51443a,2026-02-14T09:30:34.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000200,run_000218_4e5d5c27,2026-02-14T11:52:15.771687+00:00,agent_hr_policy,negative,2,Agent output was not sufficient for the task.
feedback_000201,run_000220_58512ba9,2026-02-14T16:05:26.771687+00:00,agent_powerbi_optimiser,negative,2,Reviewer could not rely on the generated answer.
feedback_000202,run_000221_9b20f23d,2026-02-14T16:30:07.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000203,run_000222_5b838fd4,2026-02-14T16:39:20.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000204,run_000223_d460e3b7,2026-02-14T17:32:50.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000205,run_000224_6742b6b5,2026-02-14T19:42:17.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_000206,run_000225_e9fa602a,2026-02-14T20:00:59.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_000207,run_000226_41daecd3,2026-02-14T20:01:26.771687+00:00,agent_invoice_dispute,negative,2,Agent output was not sufficient for the task.
feedback_000208,run_000227_2a5aac55,2026-02-14T20:36:00.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000209,run_000228_dbe1b015,2026-02-14T20:43:54.771687+00:00,agent_hr_policy,negative,1,Reviewer could not rely on the generated answer.
feedback_000210,run_000229_49ce3e5c,2026-02-14T22:14:59.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000211,run_000231_300970d5,2026-02-14T23:38:11.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000212,run_000232_da10a1de,2026-02-15T00:16:57.771687+00:00,agent_powerbi_optimiser,negative,2,Response missed key context and needed rework.
feedback_000213,run_000233_a2a825a2,2026-02-15T03:33:20.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000214,run_000234_239dbdfe,2026-02-15T04:04:15.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000215,run_000235_13d7b3c3,2026-02-15T04:48:22.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000216,run_000236_716960ae,2026-02-15T04:49:14.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_000217,run_000238_8950f7e3,2026-02-15T08:57:27.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000218,run_000239_c613674f,2026-02-15T09:58:40.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000219,run_000240_fd6d3cb5,2026-02-15T10:40:56.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000220,run_000244_297aaec7,2026-02-15T11:35:01.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000221,run_000247_ad8298e1,2026-02-15T13:06:13.771687+00:00,agent_hr_policy,neutral,4,Output was partially useful for the reviewer.
feedback_000222,run_000248_e7f7b7ac,2026-02-15T13:36:35.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000223,run_000249_ae532153,2026-02-15T14:15:08.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000224,run_000251_c8c08915,2026-02-15T16:00:36.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000225,run_000252_c6c0ab28,2026-02-15T17:51:05.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_000226,run_000254_a3fabb84,2026-02-15T22:43:05.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000227,run_000256_6d4db3ec,2026-02-16T01:17:02.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_000228,run_000258_ee286131,2026-02-16T02:12:51.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_000229,run_000259_858b987b,2026-02-16T02:55:17.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000230,run_000260_2251fdc4,2026-02-16T03:04:43.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000231,run_000262_37d5a948,2026-02-16T08:07:05.771687+00:00,agent_powerbi_optimiser,negative,1,Agent output was not sufficient for the task.
feedback_000232,run_000263_f578e293,2026-02-16T09:54:02.771687+00:00,agent_invoice_dispute,neutral,4,Response was acceptable but needed light refinement.
feedback_000233,run_000264_df859d48,2026-02-16T10:32:00.771687+00:00,agent_powerbi_optimiser,neutral,3,Output was partially useful for the reviewer.
feedback_000234,run_000265_be364c70,2026-02-16T11:00:05.771687+00:00,agent_invoice_dispute,neutral,3,Agent completed the task with some manual follow-up.
feedback_000235,run_000266_443ecb88,2026-02-16T13:10:43.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000236,run_000267_ee2e5d32,2026-02-16T13:33:34.771687+00:00,agent_invoice_dispute,positive,5,Agent completed the task with clear supporting detail.
feedback_000237,run_000268_42aa7d5b,2026-02-16T14:10:59.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000238,run_000269_8e5696fb,2026-02-16T14:15:06.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000239,run_000270_5b67fa0a,2026-02-16T14:18:38.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000240,run_000271_824c4eb5,2026-02-16T14:23:17.771687+00:00,agent_hr_policy,positive,4,Response was useful and aligned with the request.
feedback_000241,run_000272_7b5f24a3,2026-02-16T15:05:42.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000242,run_000273_9e2ad50f,2026-02-16T15:30:15.771687+00:00,agent_powerbi_optimiser,positive,4,Agent completed the task with clear supporting detail.
feedback_000243,run_000274_dcd89041,2026-02-16T16:44:15.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_000244,run_000275_6a1b079c,2026-02-16T17:06:18.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_000245,run_000276_3ee771f8,2026-02-16T17:31:47.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000246,run_000277_b13a0c15,2026-02-16T19:18:33.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000247,run_000280_665b45dd,2026-02-17T01:06:14.771687+00:00,agent_powerbi_optimiser,negative,2,Reviewer could not rely on the generated answer.
feedback_000248,run_000282_59f05416,2026-02-17T02:20:50.771687+00:00,agent_invoice_dispute,neutral,4,Response was acceptable but needed light refinement.
feedback_000249,run_000284_62a0baa7,2026-02-17T04:05:24.771687+00:00,agent_hr_policy,negative,2,Response missed key context and needed rework.
feedback_000250,run_000286_d2da9475,2026-02-17T04:46:54.771687+00:00,agent_hr_policy,neutral,4,Agent completed the task with some manual follow-up.
feedback_000251,run_000288_ba5492f0,2026-02-17T09:03:23.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000252,run_000289_7def838b,2026-02-17T12:15:20.771687+00:00,agent_powerbi_optimiser,positive,4,Response was useful and aligned with the request.
feedback_000253,run_000290_1a64c978,2026-02-17T12:20:17.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_000254,run_000292_cd8e4cf0,2026-02-17T14:51:15.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_000255,run_000293_22f95431,2026-02-17T18:28:18.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000256,run_000294_d82a6135,2026-02-17T18:34:13.771687+00:00,agent_powerbi_optimiser,neutral,3,Output was partially useful for the reviewer.
feedback_000257,run_000296_73a949f9,2026-02-17T21:29:52.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000258,run_000297_56426dff,2026-02-17T21:50:22.771687+00:00,agent_hr_policy,negative,1,Agent output was not sufficient for the task.
feedback_000259,run_000298_810cf0c9,2026-02-17T22:47:02.771687+00:00,agent_powerbi_optimiser,positive,5,Agent completed the task with clear supporting detail.
feedback_000260,run_000299_d4ca35f0,2026-02-18T00:07:23.771687+00:00,agent_powerbi_optimiser,negative,2,Agent output was not sufficient for the task.
feedback_000261,run_000300_514b6d73,2026-02-18T03:34:12.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000262,run_000301_66d12074,2026-02-18T05:03:01.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000263,run_000302_f9a82be8,2026-02-18T05:37:26.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_000264,run_000303_74d2e16a,2026-02-18T08:02:31.771687+00:00,agent_invoice_dispute,negative,1,Agent output was not sufficient for the task.
feedback_000265,run_000304_b37e33b7,2026-02-18T09:10:32.771687+00:00,agent_hr_policy,neutral,3,Output was partially useful for the reviewer.
feedback_000266,run_000305_75ff89e3,2026-02-18T09:16:58.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000267,run_000306_2a8c0b02,2026-02-18T11:20:15.771687+00:00,agent_invoice_dispute,positive,4,Response was useful and aligned with the request.
feedback_000268,run_000308_4113758b,2026-02-18T15:57:42.771687+00:00,agent_powerbi_optimiser,negative,1,Agent output was not sufficient for the task.
feedback_000269,run_000309_72fb575c,2026-02-18T16:00:06.771687+00:00,agent_hr_policy,positive,4,Output was easy to validate and ready for review.
feedback_000270,run_000310_df8d3275,2026-02-18T17:13:08.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_000271,run_000311_b23558bb,2026-02-18T17:46:42.771687+00:00,agent_hr_policy,positive,5,Response was useful and aligned with the request.
feedback_000272,run_000312_3fa7a149,2026-02-18T18:23:16.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000273,run_000313_043dde25,2026-02-18T19:18:21.771687+00:00,agent_hr_policy,negative,2,Response missed key context and needed rework.
feedback_000274,run_000314_9bc32ab0,2026-02-18T19:27:25.771687+00:00,agent_powerbi_optimiser,negative,1,Agent output was not sufficient for the task.
feedback_000275,run_000315_2e857e43,2026-02-18T19:47:28.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_000276,run_000316_be1a5118,2026-02-18T23:35:47.771687+00:00,agent_invoice_dispute,negative,2,Response missed key context and needed rework.
feedback_000277,run_000317_bb27ed5f,2026-02-19T01:41:06.771687+00:00,agent_hr_policy,negative,1,Reviewer could not rely on the generated answer.
feedback_000278,run_000318_12bc186a,2026-02-19T02:33:59.771687+00:00,agent_invoice_dispute,neutral,3,Output was partially useful for the reviewer.
feedback_000279,run_000319_8b32c257,2026-02-19T03:12:43.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000280,run_000320_fd2da02b,2026-02-19T04:11:51.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000281,run_000322_d36f20d0,2026-02-19T04:16:53.771687+00:00,agent_invoice_dispute,neutral,4,Agent completed the task with some manual follow-up.
feedback_000282,run_000323_2658a6a1,2026-02-19T04:37:50.771687+00:00,agent_invoice_dispute,positive,4,Output was easy to validate and ready for review.
feedback_000283,run_000324_157a06cd,2026-02-19T06:54:51.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
feedback_000284,run_000325_e9a6bfc0,2026-02-19T07:49:23.771687+00:00,agent_invoice_dispute,neutral,3,Response was acceptable but needed light refinement.
feedback_000285,run_000326_62f46d9f,2026-02-19T08:12:00.771687+00:00,agent_invoice_dispute,positive,5,Output was easy to validate and ready for review.
feedback_000286,run_000327_1fc8b14d,2026-02-19T08:16:15.771687+00:00,agent_hr_policy,positive,5,Output was easy to validate and ready for review.
feedback_000287,run_000328_db958b5f,2026-02-19T08:50:17.771687+00:00,agent_hr_policy,neutral,3,Response was acceptable but needed light refinement.
feedback_000288,run_000329_de99fb8f,2026-02-19T10:21:19.771687+00:00,agent_powerbi_optimiser,positive,4,Agent completed the task with clear supporting detail.
feedback_000289,run_000330_0c325455,2026-02-19T10:25:44.771687+00:00,agent_invoice_dispute,positive,4,Output was easy to validate and ready for review.
feedback_000290,run_000331_42a00360,2026-02-19T12:52:58.771687+00:00,agent_hr_policy,positive,5,Agent completed the task with clear supporting detail.
feedback_000291,run_000332_5db4fda2,2026-02-19T14:06:18.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000292,run_000333_c10e4237,2026-02-19T14:58:49.771687+00:00,agent_powerbi_optimiser,negative,1,Agent output was not sufficient for the task.
feedback_000293,run_000334_6cad8ce2,2026-02-19T15:42:44.771687+00:00,agent_invoice_dispute,positive,4,Output was easy to validate and ready for review.
feedback_000294,run_000335_cafb5d3e,2026-02-19T16:14:43.771687+00:00,agent_powerbi_optimiser,neutral,3,Response was acceptable but needed light refinement.
feedback_000295,run_000336_4a0db68c,2026-02-19T16:40:11.771687+00:00,agent_powerbi_optimiser,positive,5,Output was easy to validate and ready for review.
feedback_000296,run_000337_bf0d0b30,2026-02-19T17:11:00.771687+00:00,agent_powerbi_optimiser,positive,5,Response was useful and aligned with the request.
feedback_000297,run_000338_55ac218f,2026-02-19T19:00:01.771687+00:00,agent_invoice_dispute,positive,4,Agent completed the task with clear supporting detail.
feedback_000298,run_000339_7d1f7dc6,2026-02-19T19:05:36.771687+00:00,agent_invoice_dispute,positive,5,Response was useful and aligned with the request.
